row_idx,api_unii,dosage_form,excipient_unii,role,confidence
137,UZX80K71OE,"TABLET, FILM COATED",O7TSZ97GEP,filler,1.0
137,UZX80K71OE,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
137,UZX80K71OE,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
137,UZX80K71OE,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
137,UZX80K71OE,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
138,XX73205DH5,SUSPENSION,ETJ7Z6XBU4,suspending_thickening_agent,1.0
138,XX73205DH5,SUSPENSION,A2I8C7HI9T,preservative,1.0
138,XX73205DH5,SUSPENSION,OP1R32D61U,suspending_thickening_agent,1.0
138,XX73205DH5,SUSPENSION,92RU3N3Y1O,dispersing_agent,1.0
138,XX73205DH5,SUSPENSION,X045WJ989B,preservative,1.0
138,XX73205DH5,SUSPENSION,8SKN0B0MIM,preservative,1.0
138,XX73205DH5,SUSPENSION,059QF0KO0R,solvent,1.0
139,1NMA9J598Y,TABLET,70097M6I30,lubricant,1.0
140,423D2T571U,KIT,EWQ57Q8I5X,filler,1.0
140,423D2T571U,KIT,7QWA1RIO01,antioxidant,1.0
140,423D2T571U,KIT,3SY5LH9PMK,filler,1.0
140,423D2T571U,KIT,OP1R32D61U,filler,1.0
140,423D2T571U,KIT,K0KQV10C35,solubilizing_agent,1.0
141,976728SY6Z,TABLET,70097M6I30,lubricant,1.0
142,XX73205DH5,TABLET,70097M6I30,lubricant,1.0
142,XX73205DH5,TABLET,ETJ7Z6XBU4,glidant,1.0
143,44YRR34555,SOLUTION,D65DG142WK,sweetening_agent,1.0
143,44YRR34555,SOLUTION,A2I8C7HI9T,preservative,1.0
143,44YRR34555,SOLUTION,Z8IX2SC1OH,preservative,1.0
143,44YRR34555,SOLUTION,23OV73Q5G9,sweetening_agent,1.0
143,44YRR34555,SOLUTION,059QF0KO0R,solvent,1.0
144,5W7SIA7YZW,KIT,EWQ57Q8I5X,filler,1.0
144,5W7SIA7YZW,KIT,OP1R32D61U,filler,1.0
144,5W7SIA7YZW,KIT,U725QWY32X,solubilizing_agent,1.0
144,5W7SIA7YZW,KIT,3SY5LH9PMK,filler,1.0
145,Y882YXF34X,CAPSULE,70097M6I30,lubricant,1.0
145,Y882YXF34X,CAPSULE,2G86QN327L,binder,1.0
146,6804DJ8Z9U,"TABLET, FILM COATED",3SY5LH9PMK,filler,1.0
146,6804DJ8Z9U,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
146,6804DJ8Z9U,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
147,0H73WJJ391,CAPSULE,3J2P07GVB6,filler,1.0
147,0H73WJJ391,CAPSULE,2G86QN327L,binder,1.0
147,0H73WJJ391,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
148,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",70097M6I30,lubricant,1.0
149,EQT531S367,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
149,EQT531S367,"CAPSULE, EXTENDED RELEASE",70097M6I30,lubricant,1.0
149,EQT531S367,"CAPSULE, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
149,EQT531S367,"CAPSULE, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
150,O26FZP769L,TABLET,3SY5LH9PMK,filler,1.0
150,O26FZP769L,TABLET,70097M6I30,lubricant,1.0
150,O26FZP769L,TABLET,0BZ5A00FQU,disintegrant,1.0
151,55JG375S6M,CAPSULE,3OWL53L36A,filler,1.0
151,55JG375S6M,CAPSULE,2G86QN327L,binder,1.0
151,55JG375S6M,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
152,4182431BJH,CAPSULE,70097M6I30,lubricant,1.0
152,4182431BJH,CAPSULE,2G86QN327L,binder,1.0
152,4182431BJH,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
153,9TN87S3A3C,TABLET,M28OL1HH48,disintegrant,1.0
153,9TN87S3A3C,TABLET,70097M6I30,lubricant,1.0
153,9TN87S3A3C,TABLET,3WJQ0SDW1A,lubricant,1.0
154,0C50HW4FO1,TABLET,ETJ7Z6XBU4,glidant,1.0
154,0C50HW4FO1,TABLET,M28OL1HH48,disintegrant,1.0
154,0C50HW4FO1,TABLET,70097M6I30,lubricant,1.0
155,55JG375S6M,CAPSULE,2G86QN327L,binder,1.0
155,55JG375S6M,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
156,3M8608UQ61,TABLET,M28OL1HH48,disintegrant,1.0
156,3M8608UQ61,TABLET,70097M6I30,lubricant,1.0
157,JE42381TNV,TABLET,F05Q2T2JA0,surfactant,1.0
157,JE42381TNV,TABLET,70097M6I30,lubricant,1.0
158,EQT531S367,"CAPSULE, EXTENDED RELEASE",2S7830E561,disintegrant,1.0
158,EQT531S367,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
158,EQT531S367,"CAPSULE, EXTENDED RELEASE",70097M6I30,lubricant,1.0
158,EQT531S367,"CAPSULE, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
159,VB0R961HZT,TABLET,70097M6I30,lubricant,1.0
160,0VE05JYS2P,"TABLET, FILM COATED",3SY5LH9PMK,filler,1.0
160,0VE05JYS2P,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
160,0VE05JYS2P,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
161,8VZV102JFY,TABLET,L11K75P92J,filler,1.0
161,8VZV102JFY,TABLET,M28OL1HH48,disintegrant,1.0
161,8VZV102JFY,TABLET,70097M6I30,lubricant,1.0
162,L4D5UA6CB4,"TABLET, FILM COATED",3SY5LH9PMK,filler,1.0
162,L4D5UA6CB4,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
162,L4D5UA6CB4,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
162,L4D5UA6CB4,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
162,L4D5UA6CB4,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
163,7LKK855W8I,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
163,7LKK855W8I,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
164,207LT9J9OC,TABLET,70097M6I30,lubricant,1.0
164,207LT9J9OC,TABLET,ETJ7Z6XBU4,glidant,1.0
165,N7U69T4SZR,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
166,JCX84Q7J1L,CAPSULE,70097M6I30,lubricant,1.0
166,JCX84Q7J1L,CAPSULE,2G86QN327L,binder,1.0
166,JCX84Q7J1L,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
166,JCX84Q7J1L,CAPSULE,92RU3N3Y1O,dispersing_agent,1.0
167,0K2I505OTV,TABLET,3SY5LH9PMK,filler,1.0
167,0K2I505OTV,TABLET,70097M6I30,lubricant,1.0
168,VB0R961HZT,TABLET,70097M6I30,lubricant,1.0
169,4B3SC438HI,"TABLET, EXTENDED RELEASE",E4GA8884NN,acidifying_agent,1.0
169,4B3SC438HI,"TABLET, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
169,4B3SC438HI,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
169,4B3SC438HI,"TABLET, EXTENDED RELEASE",451W47IQ8X,filler,1.0
169,4B3SC438HI,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
170,NO70W886KK,TABLET,M28OL1HH48,disintegrant,1.0
170,NO70W886KK,TABLET,70097M6I30,lubricant,1.0
170,NO70W886KK,TABLET,ETJ7Z6XBU4,glidant,1.0
171,V47IF0PVH4,TABLET,3SY5LH9PMK,filler,1.0
171,V47IF0PVH4,TABLET,M28OL1HH48,disintegrant,1.0
171,V47IF0PVH4,TABLET,70097M6I30,lubricant,1.0
172,76755771U3,TABLET,3SY5LH9PMK,filler,1.0
172,76755771U3,TABLET,ETJ7Z6XBU4,glidant,1.0
172,76755771U3,TABLET,2S7830E561,disintegrant,1.0
172,76755771U3,TABLET,70097M6I30,lubricant,1.0
172,76755771U3,TABLET,B697894SGQ,lubricant,1.0
172,76755771U3,TABLET,H8AV0SQX4D,disintegrant,1.0
173,6E8ZO8LRNM,TABLET,ETJ7Z6XBU4,glidant,1.0
173,6E8ZO8LRNM,TABLET,70097M6I30,lubricant,1.0
174,KHS0AZ4JVK,TABLET,ETJ7Z6XBU4,glidant,1.0
174,KHS0AZ4JVK,TABLET,70097M6I30,lubricant,1.0
174,KHS0AZ4JVK,TABLET,2S7830E561,disintegrant,1.0
175,4B3SC438HI,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
175,4B3SC438HI,"CAPSULE, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
175,4B3SC438HI,"CAPSULE, EXTENDED RELEASE",IY9XDZ35W2,filler,1.0
176,563KS2PQY5,SOLUTION,23OV73Q5G9,sweetening_agent,1.0
176,563KS2PQY5,SOLUTION,A2I8C7HI9T,preservative,1.0
176,563KS2PQY5,SOLUTION,4R4HFI6D95,solvent,1.0
176,563KS2PQY5,SOLUTION,059QF0KO0R,solvent,1.0
177,E7199S1YWR,TABLET,L11K75P92J,filler,1.0
177,E7199S1YWR,TABLET,3OWL53L36A,filler,1.0
177,E7199S1YWR,TABLET,ETJ7Z6XBU4,glidant,1.0
177,E7199S1YWR,TABLET,70097M6I30,lubricant,1.0
178,7662KG2R6K,"CAPSULE, GELATIN COATED",C9H2L21V7U,surfactant,1.0
179,JCX84Q7J1L,CAPSULE,M28OL1HH48,disintegrant,1.0
179,JCX84Q7J1L,CAPSULE,2G86QN327L,binder,1.0
179,JCX84Q7J1L,CAPSULE,70097M6I30,lubricant,1.0
179,JCX84Q7J1L,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
180,6CW7F3G59X,CAPSULE,2G86QN327L,binder,1.0
181,55JG375S6M,CAPSULE,3OWL53L36A,filler,1.0
181,55JG375S6M,CAPSULE,2G86QN327L,binder,1.0
181,55JG375S6M,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
182,O3FX965V0I,TABLET,2G86QN327L,binder,1.0
182,O3FX965V0I,TABLET,PDC6A3C0OX,preservative,1.0
182,O3FX965V0I,TABLET,70097M6I30,lubricant,1.0
183,W76I6XXF06,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
183,W76I6XXF06,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
184,DE2O63YV8R,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
184,DE2O63YV8R,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
185,VB0R961HZT,TABLET,70097M6I30,lubricant,1.0
186,F8A3652H1V,"CAPSULE, EXTENDED RELEASE",5138Q19F1X,alkalizing_agent,1.0
186,F8A3652H1V,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
186,F8A3652H1V,"CAPSULE, EXTENDED RELEASE",WZH3C48M4T,alkalizing_agent,1.0
186,F8A3652H1V,"CAPSULE, EXTENDED RELEASE",B697894SGQ,lubricant,1.0
187,4EVE5946BQ,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
187,4EVE5946BQ,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
187,4EVE5946BQ,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
187,4EVE5946BQ,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
188,M6Q1EO9TD0,TABLET,70097M6I30,lubricant,1.0
188,M6Q1EO9TD0,TABLET,ETJ7Z6XBU4,glidant,1.0
188,M6Q1EO9TD0,TABLET,2G86QN327L,binder,1.0
189,FD171B778Y,TABLET,3SY5LH9PMK,filler,1.0
190,57GNO57U7G,"TABLET, COATED",70097M6I30,lubricant,1.0
191,7LKK855W8I,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
191,7LKK855W8I,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
192,VB0R961HZT,TABLET,70097M6I30,lubricant,1.0
193,U202363UOS,TABLET,30IQX730WE,lubricant,1.0
193,U202363UOS,TABLET,7YC686GQ8F,lubricant,1.0
193,U202363UOS,TABLET,2S7830E561,disintegrant,1.0
193,U202363UOS,TABLET,ETJ7Z6XBU4,glidant,1.0
193,U202363UOS,TABLET,70097M6I30,lubricant,1.0
194,GNN1DV99GX,CAPSULE,3OWL53L36A,filler,1.0
194,GNN1DV99GX,CAPSULE,70097M6I30,lubricant,1.0
194,GNN1DV99GX,CAPSULE,2G86QN327L,binder,1.0
194,GNN1DV99GX,CAPSULE,3K9958V90M,preservative,1.0
194,GNN1DV99GX,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
194,GNN1DV99GX,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
195,Q0MQD1073Q,TABLET,ETJ7Z6XBU4,glidant,1.0
196,LX1OH63030,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
196,LX1OH63030,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
197,786Z46389E,TABLET,70097M6I30,lubricant,1.0
197,786Z46389E,TABLET,3WJQ0SDW1A,lubricant,1.0
197,786Z46389E,TABLET,2S7830E561,disintegrant,1.0
198,WS821Z52LQ,CAPSULE,M28OL1HH48,disintegrant,1.0
198,WS821Z52LQ,CAPSULE,2G86QN327L,binder,1.0
198,WS821Z52LQ,CAPSULE,70097M6I30,lubricant,1.0
198,WS821Z52LQ,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
198,WS821Z52LQ,CAPSULE,ETJ7Z6XBU4,glidant,1.0
199,W5S57Y3A5L,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
199,W5S57Y3A5L,"TABLET, EXTENDED RELEASE",4R4HFI6D95,lubricant,1.0
200,NO70W886KK,TABLET,2S7830E561,disintegrant,1.0
201,6M97XTV3HD,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
201,6M97XTV3HD,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
201,6M97XTV3HD,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
202,6DPV8NK46S,TABLET,2S7830E561,disintegrant,1.0
203,N7U69T4SZR,TABLET,70097M6I30,lubricant,1.0
204,9242ECW6R0,"POWDER, FOR SUSPENSION",Z0H242BBR1,sweetening_agent,1.0
204,9242ECW6R0,"POWDER, FOR SUSPENSION",ETJ7Z6XBU4,suspending_thickening_agent,1.0
204,9242ECW6R0,"POWDER, FOR SUSPENSION",A2I8C7HI9T,preservative,1.0
205,4B3SC438HI,SOLUTION,QTT17582CB,acidifying_agent,1.0
205,4B3SC438HI,SOLUTION,OJ4Z5Z32L4,solvent,1.0
205,4B3SC438HI,SOLUTION,059QF0KO0R,solvent,1.0
206,Z9O08YRN8O,TABLET,3SY5LH9PMK,filler,1.0
206,Z9O08YRN8O,TABLET,M28OL1HH48,disintegrant,1.0
206,Z9O08YRN8O,TABLET,70097M6I30,lubricant,1.0
206,Z9O08YRN8O,TABLET,ETJ7Z6XBU4,glidant,1.0
207,6CW7F3G59X,CAPSULE,3K9958V90M,preservative,1.0
207,6CW7F3G59X,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
207,6CW7F3G59X,CAPSULE,M28OL1HH48,disintegrant,1.0
207,6CW7F3G59X,CAPSULE,2G86QN327L,binder,1.0
207,6CW7F3G59X,CAPSULE,70097M6I30,lubricant,1.0
207,6CW7F3G59X,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
208,786Z46389E,TABLET,B697894SGQ,lubricant,1.0
208,786Z46389E,TABLET,70097M6I30,lubricant,1.0
209,N1SN99T69T,"TABLET, COATED",R12CBM0EIZ,coating_agent,1.0
209,N1SN99T69T,"TABLET, COATED",70097M6I30,lubricant,1.0
209,N1SN99T69T,"TABLET, COATED",ETJ7Z6XBU4,glidant,1.0
209,N1SN99T69T,"TABLET, COATED",XHX3C3X673,plasticizer,1.0
210,76755771U3,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
211,KHS0AZ4JVK,TABLET,ETJ7Z6XBU4,glidant,1.0
211,KHS0AZ4JVK,TABLET,M28OL1HH48,disintegrant,1.0
211,KHS0AZ4JVK,TABLET,2S7830E561,disintegrant,1.0
211,KHS0AZ4JVK,TABLET,70097M6I30,lubricant,1.0
212,576PU70Y8E,TABLET,3SY5LH9PMK,filler,1.0
212,576PU70Y8E,TABLET,70097M6I30,lubricant,1.0
213,13AFD7670Q,TABLET,70097M6I30,lubricant,1.0
214,VZI5B1W380,"TABLET, EXTENDED RELEASE",H8AV0SQX4D,disintegrant,1.0
214,VZI5B1W380,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
214,VZI5B1W380,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
214,VZI5B1W380,"TABLET, EXTENDED RELEASE",HAF0412YIT,lubricant,1.0
215,0E43V0BB57,TABLET,ZF94AP8MEY,lubricant,1.0
217,9NDF7JZ4M3,TABLET,M28OL1HH48,disintegrant,1.0
217,9NDF7JZ4M3,TABLET,70097M6I30,lubricant,1.0
218,HDP7W44CIO,TABLET,3WJQ0SDW1A,lubricant,1.0
218,HDP7W44CIO,TABLET,70097M6I30,lubricant,1.0
218,HDP7W44CIO,TABLET,3K9958V90M,preservative,1.0
218,HDP7W44CIO,TABLET,L11K75P92J,filler,1.0
219,786Z46389E,"TABLET, COATED",70097M6I30,lubricant,1.0
220,VZI5B1W380,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
220,VZI5B1W380,"TABLET, FILM COATED",2S7830E561,disintegrant,1.0
220,VZI5B1W380,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
221,MVR3JL3B2V,"TABLET, FILM COATED, EXTENDED RELEASE",1P9D0Z171K,antioxidant,1.0
221,MVR3JL3B2V,"TABLET, FILM COATED, EXTENDED RELEASE",70097M6I30,lubricant,1.0
221,MVR3JL3B2V,"TABLET, FILM COATED, EXTENDED RELEASE",XHX3C3X673,plasticizer,1.0
222,4AF302ESOS,"TABLET, ORALLY DISINTEGRATING",Z0H242BBR1,sweetening_agent,1.0
222,4AF302ESOS,"TABLET, ORALLY DISINTEGRATING",ETJ7Z6XBU4,glidant,1.0
222,4AF302ESOS,"TABLET, ORALLY DISINTEGRATING",70097M6I30,lubricant,1.0
223,26LUD4JO9K,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
223,26LUD4JO9K,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
224,WK2XYI10QM,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
224,WK2XYI10QM,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
224,WK2XYI10QM,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
225,F8A3652H1V,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
226,3XC8GUZ6CB,TABLET,70097M6I30,lubricant,1.0
226,3XC8GUZ6CB,TABLET,M28OL1HH48,disintegrant,1.0
227,EM5OCB9YJ6,TABLET,ETJ7Z6XBU4,glidant,1.0
227,EM5OCB9YJ6,TABLET,M28OL1HH48,disintegrant,1.0
227,EM5OCB9YJ6,TABLET,70097M6I30,lubricant,1.0
227,EM5OCB9YJ6,TABLET,3WJQ0SDW1A,lubricant,1.0
228,FXC9231JVH,SOLUTION,REK4960K2U,antioxidant,1.0
228,FXC9231JVH,SOLUTION,1P9D0Z171K,antioxidant,1.0
229,LW0TIW155Z,TABLET,B697894SGQ,lubricant,1.0
230,6CW7F3G59X,CAPSULE,70097M6I30,lubricant,1.0
230,6CW7F3G59X,CAPSULE,2G86QN327L,binder,1.0
231,E7WED276I5,TABLET,70097M6I30,lubricant,1.0
232,R3UK8X3U3D,TABLET,M28OL1HH48,disintegrant,1.0
232,R3UK8X3U3D,TABLET,70097M6I30,lubricant,1.0
233,GLH0314RVC,TABLET,M28OL1HH48,disintegrant,1.0
233,GLH0314RVC,TABLET,L11K75P92J,filler,1.0
233,GLH0314RVC,TABLET,70097M6I30,lubricant,1.0
233,GLH0314RVC,TABLET,3OWL53L36A,filler,1.0
233,GLH0314RVC,TABLET,B697894SGQ,lubricant,1.0
234,660YQ98I10,"TABLET, FILM COATED, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
234,660YQ98I10,"TABLET, FILM COATED, EXTENDED RELEASE",70097M6I30,lubricant,1.0
235,A0Z3NAU9DP,TABLET,H8AV0SQX4D,disintegrant,1.0
235,A0Z3NAU9DP,TABLET,70097M6I30,lubricant,1.0
235,A0Z3NAU9DP,TABLET,3WJQ0SDW1A,lubricant,1.0
236,4G7DS2Q64Y,CAPSULE,2G86QN327L,binder,1.0
236,4G7DS2Q64Y,CAPSULE,PDC6A3C0OX,preservative,1.0
237,QFP0P1DV7Z,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
237,QFP0P1DV7Z,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
237,QFP0P1DV7Z,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
237,QFP0P1DV7Z,"TABLET, FILM COATED",7CV7WJK4UI,lubricant,1.0
238,D7NLD2JX7U,TABLET,ETJ7Z6XBU4,glidant,1.0
238,D7NLD2JX7U,TABLET,70097M6I30,lubricant,1.0
238,D7NLD2JX7U,TABLET,Q662QK8M3B,lubricant,1.0
238,D7NLD2JX7U,TABLET,AG9B65PV6B,disintegrant,1.0
239,4G7DS2Q64Y,CAPSULE,2G86QN327L,binder,1.0
239,4G7DS2Q64Y,CAPSULE,PDC6A3C0OX,preservative,1.0
239,4G7DS2Q64Y,CAPSULE,C9H2L21V7U,surfactant,1.0
240,LW0TIW155Z,TABLET,B697894SGQ,lubricant,1.0
241,459384H98V,SUSPENSION,OP1R32D61U,suspending_thickening_agent,1.0
241,459384H98V,SUSPENSION,059QF0KO0R,solvent,1.0
241,459384H98V,SUSPENSION,OJ245FE5EU,preservative,1.0
241,459384H98V,SUSPENSION,96K6UQ3ZD4,sweetening_agent,1.0
242,SML2Y3J35T,CAPSULE,ETJ7Z6XBU4,glidant,1.0
242,SML2Y3J35T,CAPSULE,70097M6I30,lubricant,1.0
242,SML2Y3J35T,CAPSULE,2G86QN327L,binder,1.0
242,SML2Y3J35T,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
243,6CW7F3G59X,CAPSULE,3SY5LH9PMK,filler,1.0
243,6CW7F3G59X,CAPSULE,2G86QN327L,binder,1.0
244,9O25354EPJ,TABLET,70097M6I30,lubricant,1.0
244,9O25354EPJ,TABLET,8MDF5V39QO,alkalizing_agent,1.0
245,HW6NV07QEC,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
245,HW6NV07QEC,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
246,207LT9J9OC,TABLET,70097M6I30,lubricant,1.0
246,207LT9J9OC,TABLET,ETJ7Z6XBU4,glidant,1.0
247,SD6QCT3TSU,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
247,SD6QCT3TSU,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
247,SD6QCT3TSU,"TABLET, EXTENDED RELEASE",Q662QK8M3B,lubricant,1.0
248,8VZV102JFY,TABLET,L11K75P92J,filler,1.0
248,8VZV102JFY,TABLET,M28OL1HH48,disintegrant,1.0
248,8VZV102JFY,TABLET,70097M6I30,lubricant,1.0
248,8VZV102JFY,TABLET,ETJ7Z6XBU4,glidant,1.0
248,8VZV102JFY,TABLET,TTV12P4NEE,stabilizing_agent,1.0
249,WK2XYI10QM,TABLET,ETJ7Z6XBU4,glidant,1.0
249,WK2XYI10QM,TABLET,M28OL1HH48,disintegrant,1.0
249,WK2XYI10QM,TABLET,70097M6I30,lubricant,1.0
249,WK2XYI10QM,TABLET,3WJQ0SDW1A,lubricant,1.0
250,O0P4I5851I,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
250,O0P4I5851I,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
251,6CW7F3G59X,TABLET,70097M6I30,lubricant,1.0
251,6CW7F3G59X,TABLET,3WJQ0SDW1A,lubricant,1.0
252,6M97XTV3HD,TABLET,70097M6I30,lubricant,1.0
252,6M97XTV3HD,TABLET,4R4HFI6D95,lubricant,1.0
253,H789N3FKE8,TABLET,ETJ7Z6XBU4,glidant,1.0
253,H789N3FKE8,TABLET,70097M6I30,lubricant,1.0
254,55JG375S6M,CAPSULE,2G86QN327L,binder,1.0
254,55JG375S6M,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
255,76755771U3,"TABLET, FILM COATED",R12CBM0EIZ,coating_agent,1.0
255,76755771U3,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
255,76755771U3,"TABLET, FILM COATED",2S7830E561,disintegrant,1.0
255,76755771U3,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
255,76755771U3,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
256,OLH94387TE,"TABLET, COATED",ETJ7Z6XBU4,glidant,1.0
256,OLH94387TE,"TABLET, COATED",J2B2A4N98G,filler,1.0
256,OLH94387TE,"TABLET, COATED",70097M6I30,lubricant,1.0
256,OLH94387TE,"TABLET, COATED",A2I8C7HI9T,preservative,1.0
257,L6UH7ZF8HC,TABLET,70097M6I30,lubricant,1.0
257,L6UH7ZF8HC,TABLET,B697894SGQ,lubricant,1.0
257,L6UH7ZF8HC,TABLET,ETJ7Z6XBU4,glidant,1.0
258,NY22HMQ4BX,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
258,NY22HMQ4BX,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
258,NY22HMQ4BX,"TABLET, FILM COATED",TTV12P4NEE,stabilizing_agent,1.0
259,75046A1XTN,"TABLET, EXTENDED RELEASE",O7TSZ97GEP,filler,1.0
259,75046A1XTN,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
260,606D60IS38,CAPSULE,ETJ7Z6XBU4,glidant,1.0
260,606D60IS38,CAPSULE,2G86QN327L,binder,1.0
260,606D60IS38,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
261,DOQ0J0TPF7,CAPSULE,ETJ7Z6XBU4,glidant,1.0
261,DOQ0J0TPF7,CAPSULE,2G86QN327L,binder,1.0
261,DOQ0J0TPF7,CAPSULE,70097M6I30,lubricant,1.0
261,DOQ0J0TPF7,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
262,VB0R961HZT,TABLET,70097M6I30,lubricant,1.0
263,6KY687524K,TABLET,70097M6I30,lubricant,1.0
264,57Y76R9ATQ,TABLET,M28OL1HH48,disintegrant,1.0
264,57Y76R9ATQ,TABLET,70097M6I30,lubricant,1.0
265,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
265,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",QTT17582CB,acidifying_agent,1.0
265,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",70097M6I30,lubricant,1.0
265,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",8Z96QXD6UM,plasticizer,1.0
266,C291HFX4DY,KIT,3SY5LH9PMK,filler,1.0
266,C291HFX4DY,KIT,EWQ57Q8I5X,filler,1.0
266,C291HFX4DY,KIT,O8232NY3SJ,filler,1.0
266,C291HFX4DY,KIT,OP1R32D61U,filler,1.0
267,9S44LIC7OJ,KIT,532B59J990,stabilizing_agent,1.0
267,9S44LIC7OJ,KIT,7SEV7J4R1U,filler,1.0
267,9S44LIC7OJ,KIT,J2B2A4N98G,filler,1.0
267,9S44LIC7OJ,KIT,O8232NY3SJ,filler,1.0
