row_idx,api_unii,dosage_form,excipient_unii,role,confidence,raw_prior,n_candidates,n_samples
63,6153CWM0CL,TABLET,EWQ57Q8I5X,binder,0.002109704641350211,0.004219409282700422,2,213
63,6153CWM0CL,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
64,838F01T721,"TABLET, EXTENDED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
64,838F01T721,"TABLET, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
64,838F01T721,"TABLET, EXTENDED RELEASE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
64,838F01T721,"TABLET, EXTENDED RELEASE",FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
64,838F01T721,"TABLET, EXTENDED RELEASE",88XHZ13131,antioxidant,0.009493885869565217,0.018987771739130434,2,0
65,WK2XYI10QM,TABLET,3NXW29V3WO,binder,0.008622864906832298,0.060360054347826084,7,0
65,WK2XYI10QM,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
65,WK2XYI10QM,TABLET,VH2XOU12IE,granulation_aid,0.020833333333333332,0.020833333333333332,1,24
66,W76I6XXF06,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
66,W76I6XXF06,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
66,W76I6XXF06,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
66,W76I6XXF06,TABLET,LMI26O6933,glidant,0.00980392156862745,0.0196078431372549,2,27
67,320T6RNW1F,TABLET,RFW2ET671P,binder,0.020120018115942027,0.060360054347826084,3,0
67,320T6RNW1F,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
67,320T6RNW1F,TABLET,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
67,320T6RNW1F,TABLET,3NXW29V3WO,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
67,320T6RNW1F,TABLET,LMI26O6933,dispersing_agent,0.5490196078431373,0.5490196078431373,1,27
68,9O25354EPJ,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
68,9O25354EPJ,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
69,7LXU5N7ZO5,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
69,7LXU5N7ZO5,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
69,7LXU5N7ZO5,TABLET,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
70,X7WDT95N5C,"TABLET, EXTENDED RELEASE",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
70,X7WDT95N5C,"TABLET, EXTENDED RELEASE",3J2P07GVB6,controlled_release,0.0005604619565217391,0.0011209239130434783,2,4
71,H0DE420U8G,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
71,H0DE420U8G,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
71,H0DE420U8G,TABLET,OJ245FE5EU,preservative,0.9041666666666667,0.9041666666666667,1,216
72,5LGN83G74V,"TABLET, COATED",3OWL53L36A,filler,0.4578096947935368,0.9156193895870736,2,533
72,5LGN83G74V,"TABLET, COATED",8I089SAH3T,disintegrant,0.011111111111111112,0.03333333333333333,3,6
72,5LGN83G74V,"TABLET, COATED",0VUT3PMY82,binder,0.0075450067934782605,0.060360054347826084,8,0
72,5LGN83G74V,"TABLET, COATED",B697894SGQ,plasticizer,0.003355704697986577,0.003355704697986577,1,274
72,5LGN83G74V,"TABLET, COATED",O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
72,5LGN83G74V,"TABLET, COATED",Q662QK8M3B,plasticizer,0.005076142131979695,0.005076142131979695,1,173
72,5LGN83G74V,"TABLET, COATED",0WZ8WG20P6,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
73,GNN1DV99GX,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
74,563KS2PQY5,"CAPSULE, EXTENDED RELEASE",H3UP11403C,binder,0.030180027173913042,0.060360054347826084,2,0
74,563KS2PQY5,"CAPSULE, EXTENDED RELEASE",R75537T0T4,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
74,563KS2PQY5,"CAPSULE, EXTENDED RELEASE",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
74,563KS2PQY5,"CAPSULE, EXTENDED RELEASE",FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
75,8VZV102JFY,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
75,8VZV102JFY,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
75,8VZV102JFY,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
76,5LGN83G74V,"CAPSULE, EXTENDED RELEASE",368GB5141J,lubricant,0.00909090909090909,0.01818181818181818,2,31
76,5LGN83G74V,"CAPSULE, EXTENDED RELEASE",C151H8M554,filler,0.17687074829931973,0.5306122448979592,3,25
76,5LGN83G74V,"CAPSULE, EXTENDED RELEASE",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
76,5LGN83G74V,"CAPSULE, EXTENDED RELEASE",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
76,5LGN83G74V,"CAPSULE, EXTENDED RELEASE",5Y0974F5PW,surfactant,0.005791440217391305,0.01158288043478261,2,0
76,5LGN83G74V,"CAPSULE, EXTENDED RELEASE",6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
77,0Y2S3XUQ5H,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
77,0Y2S3XUQ5H,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
77,0Y2S3XUQ5H,TABLET,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
78,M5DP350VZV,TABLET,EWQ57Q8I5X,binder,0.002109704641350211,0.004219409282700422,2,213
78,M5DP350VZV,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
78,M5DP350VZV,TABLET,7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
79,XB13HYU18U,TABLET,8I089SAH3T,binder,0.011111111111111112,0.03333333333333333,3,6
79,XB13HYU18U,TABLET,FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
80,0H73WJJ391,"TABLET, FILM COATED",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
80,0H73WJJ391,"TABLET, FILM COATED",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
80,0H73WJJ391,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
81,F8A3652H1V,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
82,JCX84Q7J1L,CAPSULE,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
82,JCX84Q7J1L,CAPSULE,U725QWY32X,solubilizing_agent,0.7160493827160493,0.7160493827160493,1,57
82,JCX84Q7J1L,CAPSULE,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
82,JCX84Q7J1L,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
83,W24OD7YW48,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
83,W24OD7YW48,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
83,W24OD7YW48,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
83,W24OD7YW48,TABLET,4ELV7Z65AP,lubricant,0.10491394927536231,0.31474184782608694,3,0
84,5092U85G58,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
84,5092U85G58,"TABLET, FILM COATED",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
84,5092U85G58,"TABLET, FILM COATED",532B59J990,coating_agent,0.0047619047619047615,0.014285714285714285,3,46
84,5092U85G58,"TABLET, FILM COATED",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
84,5092U85G58,"TABLET, FILM COATED",G2M7P15E5P,plasticizer,0.006711409395973154,0.006711409395973154,1,125
85,36S3EQV54C,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
85,36S3EQV54C,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
85,36S3EQV54C,TABLET,OJ245FE5EU,preservative,0.9041666666666667,0.9041666666666667,1,216
85,36S3EQV54C,TABLET,4ELV7Z65AP,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
86,013TE6E4WV,"TABLET, FILM COATED",D9C330MD8B,binder,0.020120018115942027,0.060360054347826084,3,0
86,013TE6E4WV,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
86,013TE6E4WV,"TABLET, FILM COATED",532B59J990,coating_agent,0.0047619047619047615,0.014285714285714285,3,46
86,013TE6E4WV,"TABLET, FILM COATED",G2M7P15E5P,plasticizer,0.006711409395973154,0.006711409395973154,1,125
87,0P6C6ZOP5U,TABLET,RFW2ET671P,binder,0.020120018115942027,0.060360054347826084,3,0
87,0P6C6ZOP5U,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
87,0P6C6ZOP5U,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
88,11SV1951MR,CAPSULE,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
88,11SV1951MR,CAPSULE,7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
88,11SV1951MR,CAPSULE,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
88,11SV1951MR,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
89,JJ768O327N,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
89,JJ768O327N,TABLET,4ELV7Z65AP,lubricant,0.10491394927536231,0.31474184782608694,3,0
91,WK2XYI10QM,"TABLET, FILM COATED",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
91,WK2XYI10QM,"TABLET, FILM COATED",O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
91,WK2XYI10QM,"TABLET, FILM COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
91,WK2XYI10QM,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
91,WK2XYI10QM,"TABLET, FILM COATED",1Q73Q2JULR,alkalizing_agent,0.0182518115942029,0.0547554347826087,3,0
91,WK2XYI10QM,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
92,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
92,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",0WZ8WG20P6,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
92,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",7Z8S9VYZ4B,filler,0.06148097826086957,0.12296195652173914,2,1
92,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
92,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
92,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
93,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",2165RE0K14,binder,0.020120018115942027,0.060360054347826084,3,0
93,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
93,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",230OU9XXE4,controlled_release,0.00022418478260869567,0.0011209239130434783,5,0
93,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",C151H8M554,granulation_aid,0.02040816326530612,0.02040816326530612,1,25
93,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",0E53J927NA,alkalizing_agent,0.0547554347826087,0.0547554347826087,1,0
93,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",RFW2ET671P,surfactant,0.005791440217391305,0.01158288043478261,2,0
93,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",3NXW29V3WO,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
93,0K5C5T2QPG,"CAPSULE, DELAYED RELEASE",2968PHW8QP,preservative,0.015608016304347825,0.0624320652173913,4,0
94,LX1OH63030,"TABLET, EXTENDED RELEASE",ZF94AP8MEY,controlled_release,0.006944444444444444,0.013888888888888888,2,48
94,LX1OH63030,"TABLET, EXTENDED RELEASE",RFW2ET671P,binder,0.020120018115942027,0.060360054347826084,3,0
94,LX1OH63030,"TABLET, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
94,LX1OH63030,"TABLET, EXTENDED RELEASE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
94,LX1OH63030,"TABLET, EXTENDED RELEASE",0WZ8WG20P6,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
95,H789N3FKE8,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
95,H789N3FKE8,TABLET,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
96,Q3JTX2Q7TU,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
96,Q3JTX2Q7TU,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
97,6CW7F3G59X,"TABLET, FILM COATED",D9C330MD8B,binder,0.020120018115942027,0.060360054347826084,3,0
97,6CW7F3G59X,"TABLET, FILM COATED",3OWL53L36A,filler,0.4578096947935368,0.9156193895870736,2,533
97,6CW7F3G59X,"TABLET, FILM COATED",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
97,6CW7F3G59X,"TABLET, FILM COATED",532B59J990,coating_agent,0.0047619047619047615,0.014285714285714285,3,46
97,6CW7F3G59X,"TABLET, FILM COATED",9XZ8H6N6OH,surfactant,0.005791440217391305,0.01158288043478261,2,0
97,6CW7F3G59X,"TABLET, FILM COATED",TUF2IVW3M2,solubilizing_agent,0.004257246376811594,0.012771739130434783,3,0
97,6CW7F3G59X,"TABLET, FILM COATED",2165RE0K14,surfactant,0.005791440217391305,0.01158288043478261,2,0
97,6CW7F3G59X,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
98,44YRR34555,SOLUTION,PDC6A3C0OX,preservative,0.2962962962962963,0.8888888888888888,3,183
98,44YRR34555,SOLUTION,B22547B95K,alkalizing_agent,0.013688858695652175,0.0547554347826087,4,0
99,44YRR34555,TABLET,3NXW29V3WO,binder,0.008622864906832298,0.060360054347826084,7,0
99,44YRR34555,TABLET,U725QWY32X,disintegrant,0.004115226337448559,0.012345679012345678,3,57
99,44YRR34555,TABLET,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
100,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
100,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",U725QWY32X,disintegrant,0.004115226337448559,0.012345679012345678,3,57
100,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",0WZ8WG20P6,binder,0.006706672705314009,0.060360054347826084,9,0
100,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",0VUT3PMY82,coating_agent,0.0006831219806763285,0.006148097826086957,9,0
100,ZG7E5POY8O,"TABLET, FILM COATED, EXTENDED RELEASE",B697894SGQ,plasticizer,0.003355704697986577,0.003355704697986577,1,274
101,CQ903KQA31,CAPSULE,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
101,CQ903KQA31,CAPSULE,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
101,CQ903KQA31,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
102,A051Q2099Q,"TABLET, FILM COATED",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
102,A051Q2099Q,"TABLET, FILM COATED",2165RE0K14,binder,0.015090013586956521,0.060360054347826084,4,0
102,A051Q2099Q,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
102,A051Q2099Q,"TABLET, FILM COATED",0WZ8WG20P6,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
102,A051Q2099Q,"TABLET, FILM COATED",RFW2ET671P,surfactant,0.005791440217391305,0.01158288043478261,2,0
103,W76I6XXF06,TABLET,FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
103,W76I6XXF06,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
104,SML2Y3J35T,TABLET,3NXW29V3WO,binder,0.008622864906832298,0.060360054347826084,7,0
104,SML2Y3J35T,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
104,SML2Y3J35T,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
104,SML2Y3J35T,TABLET,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
104,SML2Y3J35T,TABLET,VH2XOU12IE,granulation_aid,0.020833333333333332,0.020833333333333332,1,24
105,7S5I7G3JQL,ELIXIR,3K9958V90M,preservative,0.9432098765432099,0.9432098765432099,1,381
105,7S5I7G3JQL,ELIXIR,2968PHW8QP,preservative,0.01040534420289855,0.0624320652173913,6,0
105,7S5I7G3JQL,ELIXIR,6DC9Q167V3,preservative,0.0208106884057971,0.0624320652173913,3,0
105,7S5I7G3JQL,ELIXIR,8KW3E207O2,sweetening_agent,0.01037703804347826,0.02075407608695652,2,3
106,W5S57Y3A5L,"TABLET, EXTENDED RELEASE",3DYK7UYZ62,filler,0.06148097826086957,0.12296195652173914,2,0
106,W5S57Y3A5L,"TABLET, EXTENDED RELEASE",39J80LT57T,binder,0.0075450067934782605,0.060360054347826084,8,0
106,W5S57Y3A5L,"TABLET, EXTENDED RELEASE",R75537T0T4,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
106,W5S57Y3A5L,"TABLET, EXTENDED RELEASE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
106,W5S57Y3A5L,"TABLET, EXTENDED RELEASE",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
106,W5S57Y3A5L,"TABLET, EXTENDED RELEASE",1DI56QDM62,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
107,4182431BJH,CAPSULE,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
107,4182431BJH,CAPSULE,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
107,4182431BJH,CAPSULE,C151H8M554,granulation_aid,0.02040816326530612,0.02040816326530612,1,25
108,0K47UL67F2,"TABLET, FILM COATED",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
108,0K47UL67F2,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
108,0K47UL67F2,"TABLET, FILM COATED",C151H8M554,coating_agent,0.00510204081632653,0.02040816326530612,4,25
108,0K47UL67F2,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
108,0K47UL67F2,"TABLET, FILM COATED",1Q73Q2JULR,alkalizing_agent,0.0182518115942029,0.0547554347826087,3,0
109,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",Z82Y2C65EA,binder,0.030180027173913042,0.060360054347826084,2,0
109,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
109,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
109,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
109,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",368GB5141J,lubricant,0.00909090909090909,0.01818181818181818,2,31
109,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
110,W24OD7YW48,TABLET,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
110,W24OD7YW48,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
111,786Z46389E,"TABLET, FILM COATED, EXTENDED RELEASE",K679OBS311,binder,0.015090013586956521,0.060360054347826084,4,3
111,786Z46389E,"TABLET, FILM COATED, EXTENDED RELEASE",VM7F0B23ZI,coating_agent,0.0006831219806763285,0.006148097826086957,9,0
111,786Z46389E,"TABLET, FILM COATED, EXTENDED RELEASE",R75537T0T4,controlled_release,0.00012454710144927536,0.0011209239130434783,9,0
112,0VE05JYS2P,"TABLET, FILM COATED",9XZ8H6N6OH,binder,0.015090013586956521,0.060360054347826084,4,0
112,0VE05JYS2P,"TABLET, FILM COATED",36SFW2JZ0W,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
112,0VE05JYS2P,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
113,CQ903KQA31,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
114,M329791L57,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
115,5PE9FDE8GB,TABLET,EWQ57Q8I5X,binder,0.002109704641350211,0.004219409282700422,2,213
115,5PE9FDE8GB,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
116,3ST302B24A,"TABLET, FILM COATED",OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
116,3ST302B24A,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
116,3ST302B24A,"TABLET, FILM COATED",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
116,3ST302B24A,"TABLET, FILM COATED",RFW2ET671P,binder,0.015090013586956521,0.060360054347826084,4,0
116,3ST302B24A,"TABLET, FILM COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
117,4B3SC438HI,"TABLET, CHEWABLE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
117,4B3SC438HI,"TABLET, CHEWABLE",E89I1637KE,binder,0.014705882352941176,0.029411764705882353,2,10
117,4B3SC438HI,"TABLET, CHEWABLE",XJ6S9RV06F,filler,0.06148097826086957,0.12296195652173914,2,0
117,4B3SC438HI,"TABLET, CHEWABLE",4ELV7Z65AP,lubricant,0.10491394927536231,0.31474184782608694,3,0
118,9N7R477WCK,"TABLET, FILM COATED",O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
118,9N7R477WCK,"TABLET, FILM COATED",0VUT3PMY82,binder,0.0075450067934782605,0.060360054347826084,8,0
118,9N7R477WCK,"TABLET, FILM COATED",0WZ8WG20P6,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
118,9N7R477WCK,"TABLET, FILM COATED",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
118,9N7R477WCK,"TABLET, FILM COATED",B697894SGQ,plasticizer,0.003355704697986577,0.003355704697986577,1,274
119,6E8ZO8LRNM,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
119,6E8ZO8LRNM,TABLET,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
119,6E8ZO8LRNM,TABLET,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
120,83HN0GTJ6D,"CAPSULE, LIQUID FILLED",668Z5835Z3,solvent,0.005765964673913044,0.023063858695652174,4,0
120,83HN0GTJ6D,"CAPSULE, LIQUID FILLED",B697894SGQ,lubricant,0.4395973154362416,0.8791946308724832,2,274
120,83HN0GTJ6D,"CAPSULE, LIQUID FILLED",288VBX44JC,binder,0.0075450067934782605,0.060360054347826084,8,0
120,83HN0GTJ6D,"CAPSULE, LIQUID FILLED",PDC6A3C0OX,preservative,0.2962962962962963,0.8888888888888888,3,183
120,83HN0GTJ6D,"CAPSULE, LIQUID FILLED",6DC9Q167V3,preservative,0.0208106884057971,0.0624320652173913,3,0
121,J0E2756Z7N,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
121,J0E2756Z7N,"TABLET, FILM COATED",3NXW29V3WO,binder,0.0075450067934782605,0.060360054347826084,8,0
121,J0E2756Z7N,"TABLET, FILM COATED",SA1B764746,plasticizer,0.029411764705882353,0.029411764705882353,1,10
122,L6UH7ZF8HC,SOLUTION,55X04QC32I,alkalizing_agent,0.4371584699453552,0.8743169398907104,2,159
